Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,TeamID,total_games,wins,win_percentage,avg_points_diff,avg_points_scored,avg_points_allowed,median_points_diff,close_game_winrate,blowout_rate,overtime_rate,longest_win_streak,offensive_eff,defensive_eff,net_rating,possessions,tempo,eff_field_goal_percentage,true_shooting_percentage,three_points_attempt_rate,block_rate,steal_rate,assist_rate,free_throws_rate,turnover_percentage,offensive_rebound_percentage,def_reb_perc,foul_rate,home_win_pct,away_win_pct,neutral_win_pct,home_point_diff,away_point_diff,neutral_point_diff,home_away_win_pct_delta,home_away_point_diff_delta,win_pct_last5,win_pct_last10,point_diff_last5,point_diff_last10,off_rating_last5,off_rating_last10,def_rating_last5,def_rating_last10,eFG_last5,eFG_last10,topct_last5,topct_last10,rebound_pct_last5,rebound_pct_last10,trend_last5,trend_last10,close_games,close_game_wins,total_pts,total_pa,total_poss,total_opp_poss,total_fgm,total_fga,total_fgm3,total_fga3,total_fta,total_ast,total_to,total_or,total_dr,total_blk,total_stl,total_pf,total_opp_fga,total_opp_dr,total_opp_or,home_games,away_games,neutral_games,home_wins,away_wins,neutral_wins,net_rating_last5,net_rating_last10,recent_elo,recent_elo_mov,neutral_point_diff_smothered,neutral_win_pct_smothered,Seed,TeamID_l,total_games_l,wins_l,win_percentage_l,avg_points_diff_l,avg_points_scored_l,avg_points_allowed_l,median_points_diff_l,close_game_winrate_l,blowout_rate_l,overtime_rate_l,longest_win_streak_l,offensive_eff_l,defensive_eff_l,net_rating_l,possessions_l,tempo_l,eff_field_goal_percentage_l,true_shooting_percentage_l,three_points_attempt_rate_l,block_rate_l,steal_rate_l,assist_rate_l,free_throws_rate_l,turnover_percentage_l,offensive_rebound_percentage_l,def_reb_perc_l,foul_rate_l,home_win_pct_l,away_win_pct_l,neutral_win_pct_l,home_point_diff_l,away_point_diff_l,neutral_point_diff_l,home_away_win_pct_delta_l,home_away_point_diff_delta_l,win_pct_last5_l,win_pct_last10_l,point_diff_last5_l,point_diff_last10_l,off_rating_last5_l,off_rating_last10_l,def_rating_last5_l,def_rating_last10_l,eFG_last5_l,eFG_last10_l,topct_last5_l,topct_last10_l,rebound_pct_last5_l,rebound_pct_last10_l,trend_last5_l,trend_last10_l,close_games_l,close_game_wins_l,total_pts_l,total_pa_l,total_poss_l,total_opp_poss_l,total_fgm_l,total_fga_l,total_fgm3_l,total_fga3_l,total_fta_l,total_ast_l,total_to_l,total_or_l,total_dr_l,total_blk_l,total_stl_l,total_pf_l,total_opp_fga_l,total_opp_dr_l,total_opp_or_l,home_games_l,away_games_l,neutral_games_l,home_wins_l,away_wins_l,neutral_wins_l,net_rating_last5_l,net_rating_last10_l,recent_elo_l,recent_elo_mov_l,neutral_point_diff_smothered_l,neutral_win_pct_smothered_l,Seed_l
2007,137,1196,112,1238,69,N,0,43,73,10,28,16,27,24,38,27,12,5,6,13,25,69,6,22,13,14,7,12,10,8,8,1,20,1196,34,29,0.8529411764705882,17.764705882352942,79.32352941176471,61.55882352941177,16.0,0.6,0.5588235294117647,0.0294117647058823,17,1.1868300153139355,0.9223027162321752,0.2645272990817605,66.8364705882353,66.8364705882353,0.5930548019533369,0.6204450088339223,0.3244709712425393,0.0845796802475502,0.106199213861421,0.5520082389289392,0.4074877916440586,0.2094664765626375,0.3692458374142997,0.705087440381558,0.2348721202827278,1.0,0.5555555555555556,0.8571428571428571,25.33333333333333,4.222222222222222,15.714285714285714,0.4444444444444444,21.11111111111111,0.8,0.7,12.4,6.5,1.1993636029861705,1.1029861706033537,1.007695126419934,1.0004880429477794,0.5988593155893536,0.5494186046511628,0.2325296781299718,0.2309998776159589,0.5375722543352601,0.5275707898658718,-0.0728588225155241,-0.1620291714261864,5,3,2697,2093,2272.44,2269.32,971,1843,244,598,751,536,476,377,887,164,241,533,1939,644,371,18,9,7,18,5,6,0.1916684765662364,0.102498127655574,1657.0182483070216,1802.952658743458,28.029100529100525,13.171957671957673,Y01,1238,33,20,0.6060606060606061,-1.2727272727272727,71.03030303030303,72.3030303030303,3.0,0.7,0.2121212121212121,0.0303030303030303,5,0.9949404054467044,1.0114969816183952,-0.0165565761716907,71.39151515151515,71.39151515151515,0.4660243407707911,0.5122556732752893,0.2971602434077079,0.0550802139037433,0.1144611001831377,0.5399515738498789,0.3640973630831643,0.2160514788278039,0.3533653846153846,0.6248955722639933,0.2895441904632707,0.7777777777777778,0.4444444444444444,0.8333333333333334,4.777777777777778,-6.055555555555555,4.0,0.3333333333333333,10.833333333333332,1.0,0.7,7.2,3.8,1.079452375380295,1.0404040404040404,0.9622052704576975,0.9687393623056848,0.4855305466237942,0.4831081081081081,0.1959981277790779,0.2049062049062049,0.5365168539325843,0.4971264367816091,0.133803681094288,0.0882212542700463,10,7,2344,2386,2355.92,2358.88,826,1972,186,586,718,446,509,441,748,103,270,683,1870,807,449,9,18,6,7,8,5,0.1172471049225973,0.0716646780983556,1564.0635052907594,1560.50568111533,3.41919191919192,0.2525252525252524,Y16
2007,137,1242,107,1310,67,N,0,40,74,13,22,14,26,13,37,29,12,14,7,26,21,66,2,19,23,34,16,27,9,21,12,1,17,1242,34,30,0.8823529411764706,17.41176470588235,78.44117647058823,61.02941176470589,17.5,0.75,0.5588235294117647,0.088235294117647,11,1.1252784716127726,0.8780169933313023,0.2472614782814702,69.70823529411764,69.70823529411764,0.5404265873015873,0.5703397659618148,0.2638888888888889,0.118848167539267,0.128211638062354,0.5769230769230769,0.3630952380952381,0.2008371025450617,0.3817712811693895,0.7000753579502638,0.2682712162756847,0.8888888888888888,0.8,1.0,23.5,11.2,9.5,0.0888888888888888,12.3,1.0,1.0,6.6,17.9,1.0835734870317002,1.1463259891567654,0.9775421796625628,0.8882736344234873,0.5121951219512195,0.5466101694915254,0.1902017291066282,0.1831237743684392,0.523936170212766,0.5527369826435247,-0.1412301709123328,0.0107908764518078,8,6,2667,2075,2370.08,2363.28,988,2016,203,532,732,570,476,444,929,227,303,634,1910,719,398,18,10,6,16,8,6,0.1060313073691374,0.2580523547332781,1680.7360341413828,1858.0711243774813,25.272727272727277,16.772727272727273,Z01,1310,33,22,0.6666666666666666,2.333333333333333,76.06060606060606,73.72727272727273,4.0,0.8,0.2121212121212121,0.0909090909090909,11,1.096414593234554,1.05481756381798,0.0415970294165739,69.37212121212121,69.37212121212121,0.4887330996494742,0.538100056596978,0.3770655983975964,0.0268041237113402,0.0897440344062153,0.5308056872037915,0.3815723585378067,0.1926369863013698,0.3887550200803213,0.6834659593280283,0.2484218923418424,0.6,0.6923076923076923,0.8,1.7333333333333334,1.8461538461538465,5.4,-0.0923076923076923,-0.1128205128205128,1.0,1.0,10.6,8.7,1.1798139855322085,1.1436983354093533,1.0289721775120717,1.0120150468811409,0.5158730158730159,0.5138888888888888,0.1693650246871053,0.1910882119805231,0.5821727019498607,0.5575342465753425,0.1092447786035626,0.0900862591116384,10,8,2510,2433,2289.28,2306.56,844,1997,264,753,762,448,441,484,773,52,207,573,1940,761,358,15,13,5,9,9,4,0.1508418080201365,0.1316832885282124,1593.7048335934262,1640.178782471517,7.18974358974359,2.58974358974359,Z16b
2007,137,1246,67,1437,58,N,0,20,44,5,19,22,31,10,27,12,11,5,5,18,18,55,7,21,15,20,10,20,8,8,5,2,22,1246,32,21,0.65625,6.15625,73.53125,67.375,7.0,0.25,0.21875,0.0625,11,1.0839122183118055,0.98989898989899,0.0940132284128155,67.83875,67.83875,0.5402038505096263,0.575069409142455,0.3425821064552661,0.0796689084324883,0.0876951331496786,0.6004728132387707,0.3601359003397508,0.2165060529564592,0.3439680957128614,0.6685667752442996,0.2327823691460055,0.875,0.4,0.5,10.625,1.7,1.6666666666666667,0.475,8.925,0.4,0.4,1.4,0.2,1.1386791322066403,1.1141400971909443,1.1148971783835486,1.114943212225724,0.5567375886524822,0.5377697841726619,0.2217427783770825,0.2103828375014815,0.5142857142857142,0.5220700152207002,-0.0702312745897238,-0.0948163434475949,8,2,2353,2156,2170.84,2178.0,846,1766,216,605,636,508,470,345,821,154,191,507,1933,658,407,16,10,6,14,4,3,0.0237819538230916,-0.0008031150347793,1562.760843218936,1663.7118341267008,7.268939393939394,6.102272727272727,Z08,1437,31,21,0.6774193548387096,7.483870967741935,72.16129032258064,64.6774193548387,8.0,0.4444444444444444,0.2903225806451613,0.0,5,1.098162039037034,0.9783924109931292,0.1197696280439049,65.71096774193548,65.71096774193548,0.4903452311293154,0.5526076559751784,0.3914569923932124,0.0634723086496577,0.1200421611492816,0.5444444444444444,0.4189584552369806,0.2076542434120095,0.3860640301318267,0.6780626780626781,0.2932737351655215,0.7142857142857143,0.6666666666666666,0.6,9.785714285714286,4.583333333333333,8.0,0.0476190476190476,5.202380952380953,0.8,0.7,6.6,5.9,1.096172480620155,1.0599937830276651,1.0111876075731496,0.9745338505819048,0.4487179487179487,0.4462264150943396,0.1695736434108527,0.1989431147031395,0.4860050890585242,0.5159059474412172,-0.0347847549968995,-0.0343096955981442,9,4,2237,2005,2037.04,2049.28,720,1709,236,669,716,392,423,410,714,102,246,601,1607,652,339,14,12,5,10,8,3,0.0849848730470053,0.0854599324457606,1586.7376827364003,1697.582998158203,15.184523809523808,7.784523809523809,Z09
2007,137,1272,73,1317,58,N,0,25,62,4,16,19,27,20,25,12,16,6,8,19,19,53,4,10,16,22,11,23,12,19,6,5,25,1272,33,30,0.9090909090909092,17.242424242424242,79.57575757575758,62.333333333333336,17.0,1.0,0.5757575757575758,0.0303030303030303,22,1.120574881370976,0.8827719984893742,0.2378028828816017,71.01333333333334,71.01333333333334,0.524390243902439,0.5508844359413285,0.3583872573419612,0.1087562744004461,0.1390462457513647,0.5361380798274002,0.4235938277750124,0.1911719523435633,0.3961038961038961,0.6778413736713,0.2798091118206475,1.0,0.8181818181818182,0.6666666666666666,24.473684210526315,7.454545454545454,7.333333333333333,0.1818181818181817,17.019138755980862,1.0,1.0,13.8,18.0,1.0927691234596606,1.1306675780359992,0.9033662900188324,0.8827419633101387,0.4983498349834983,0.5171288743882545,0.2063473610788188,0.1765778081567555,0.5543478260869565,0.5324324324324324,-0.0484000494407734,0.0101227318442587,3,3,2626,2057,2343.44,2330.16,927,2009,253,720,851,497,448,488,829,195,324,652,1793,744,394,19,11,3,19,9,2,0.1894028334408283,0.2479256147258605,1681.376385469759,1833.482124987706,27.28847687400319,20.621810207336523,X02,1317,30,20,0.6666666666666666,4.1,76.23333333333333,72.13333333333334,2.5,0.5333333333333333,0.2333333333333333,0.1333333333333333,5,1.0672552826103188,1.0071674578795495,0.0600878247307692,71.42933333333333,71.42933333333333,0.5128996074032529,0.5466374744249192,0.3000560852495794,0.0772833723653395,0.0861025784231592,0.4587945879458794,0.3937184520471116,0.2165310236690808,0.3734177215189873,0.6897810218978102,0.2848366378106674,0.7692307692307693,0.5,1.0,9.307692307692308,-1.3571428571428572,7.0,0.2692307692307693,10.664835164835166,1.0,0.7,7.6,4.7,1.0612425381384036,1.0469179651695693,0.9558011049723756,0.9613222397121656,0.4822006472491909,0.4616639477977161,0.1824010612425381,0.184750229147571,0.5277777777777778,0.5426356589147286,0.0453536084352587,0.0255079007266344,15,8,2287,2164,2142.88,2148.6,813,1783,203,535,702,373,464,413,756,132,185,612,1708,693,340,13,14,3,10,7,3,0.1054414331660279,0.0855957254574036,1568.508122390797,1599.26828931928,11.969093406593403,5.969093406593407,X15
2007,137,1305,77,1166,71,N,1,28,62,7,20,14,17,15,33,16,19,2,9,16,30,71,3,19,8,12,11,20,12,6,10,1,17,1305,31,27,0.8709677419354839,10.419354838709678,77.6774193548387,67.25806451612904,9.0,0.7142857142857143,0.3548387096774194,0.064516129032258,10,1.1579595291221052,0.99002849002849,0.1679310390936151,67.08129032258064,67.08129032258064,0.5531197301854974,0.5914950479484358,0.3153456998313659,0.0683030949839914,0.0802469135802469,0.5910138248847926,0.3277121978639685,0.1942756020620143,0.3662258392675483,0.6980491942324003,0.2459639126305793,0.9333333333333332,0.8333333333333334,0.75,11.733333333333333,8.583333333333334,11.0,0.0999999999999999,3.1499999999999986,0.6,0.8,9.2,9.9,1.1457275087481658,1.175890509203921,1.0138560324433932,1.0164283181657014,0.5318471337579618,0.5452991452991452,0.1777853030816119,0.1852737269901984,0.5309973045822103,0.5480225988700564,-0.0360595627888425,-0.0084688480553959,7,5,2408,2085,2079.52,2106.0,868,1779,232,561,583,513,404,360,823,128,169,518,1874,623,356,15,12,4,14,10,3,0.1318714763047725,0.1594621910382192,1649.9501316819956,1753.6707084595475,22.28703703703704,12.037037037037038,X07,1166,32,22,0.6875,6.71875,67.15625,60.4375,6.0,0.5555555555555556,0.3125,0.0,5,1.085287760337757,0.9702211341654292,0.1150666261723279,61.87875,61.87875,0.5097423004399748,0.5660864434282343,0.3695788812067881,0.0499695307739183,0.1003331059116266,0.604225352112676,0.4387177875549968,0.2075631779892127,0.3357142857142857,0.6923076923076923,0.267889392784043,0.8571428571428571,0.3846153846153846,1.0,11.857142857142858,-2.1538461538461537,15.4,0.4725274725274724,14.010989010989013,0.8,0.7,10.2,6.2,1.0939381774387795,1.0866723315249365,0.920245398773006,0.9717656159350224,0.4937238493723849,0.5191489361702127,0.1973772246754984,0.2140662788417543,0.5261437908496732,0.5008375209380235,0.0586261524934454,-0.000159910582414,9,5,2149,1934,1980.12,1993.36,710,1591,202,588,698,429,411,329,720,82,200,534,1641,651,320,14,13,5,12,5,5,0.1736927786657734,0.1149067155899139,1606.219551329349,1739.6530056210745,20.251648351648356,5.851648351648352,X10
2007,137,1332,58,1275,56,N,0,19,44,5,16,15,17,4,20,10,5,3,1,12,21,44,7,20,7,10,3,21,10,7,1,4,15,1332,33,26,0.7878787878787878,10.454545454545457,76.39393939393939,65.93939393939394,7.0,0.6363636363636364,0.3636363636363636,0.0606060606060606,13,1.137820223502013,0.9739329704955602,0.1638872530064528,67.14060606060606,67.14060606060606,0.5316883116883117,0.5722678240656667,0.4223376623376623,0.036816459122902,0.1051811801775995,0.5432525951557093,0.3277922077922078,0.1877561336679244,0.3591800356506239,0.6892138939670932,0.2367695502721283,0.8888888888888888,0.5454545454545454,1.0,16.333333333333332,-2.0,18.25,0.3434343434343434,18.33333333333333,1.0,0.7,18.0,7.5,1.2608806963645671,1.149701751010198,0.946922501868926,1.0130657072524143,0.6206896551724138,0.5503663003663004,0.1824116743471582,0.1699698544031813,0.5318471337579618,0.4938461538461538,0.1500709414891886,-0.0272512092486689,11,7,2521,2176,2215.64,2234.24,867,1925,313,813,631,471,416,403,754,68,235,529,1847,719,340,18,11,4,16,6,4,0.3139581944956414,0.1366360437577838,1619.358186918042,1729.9625731373428,26.21296296296296,8.962962962962964,Y03,1275,32,18,0.5625,2.15625,59.5625,57.40625,2.0,0.5384615384615384,0.28125,0.0625,4,1.0001469260961735,0.9715464353712714,0.0286004907249021,59.55375,59.55375,0.5128205128205128,0.5490516903648054,0.3208415516107823,0.0817217716781035,0.0983710598688386,0.5879828326180258,0.3208415516107823,0.2240622966647776,0.2830396475770925,0.6822074215033301,0.2882377829490163,0.8461538461538461,0.2142857142857142,0.8,7.846153846153846,-4.928571428571429,7.2,0.6318681318681318,12.774725274725274,0.6,0.7,2.8,4.6,1.057776480887073,1.0629104735568613,1.0237388724035608,0.9897029151882,0.5504587155963303,0.5540540540540541,0.2261453166034432,0.217767023850674,0.5257352941176471,0.5111876075731497,0.0054371177586102,0.0446070676437592,13,7,1906,1837,1905.72,1890.8,699,1521,162,488,488,411,427,257,717,131,186,545,1603,651,334,13,14,5,11,3,4,0.0340376084835123,0.0732075583686613,1555.596617105868,1617.5528704072806,8.65879120879121,2.2587912087912083,Y14
2007,137,1345,72,1112,63,N,0,24,63,5,17,19,29,19,20,10,8,12,1,18,21,51,4,15,17,18,9,23,16,17,6,6,23,1345,32,21,0.65625,6.875,69.90625,63.03125,9.0,0.6,0.59375,0.0,6,1.0671080751030375,0.955525657545668,0.1115824175573694,65.51,65.51,0.523072429906542,0.5594402096712883,0.338785046728972,0.0524728588661037,0.1165390737512317,0.5562579013906448,0.3814252336448598,0.2170470157227904,0.3492682926829268,0.664756446991404,0.2989274615326309,0.9411764705882352,0.2,0.6,17.88235294117647,-8.5,0.2,0.7411764705882353,26.38235294117647,0.8,0.7,11.4,7.8,1.0710685483870963,1.0372605125653147,0.8769211700545364,0.9117647058823528,0.5317460317460317,0.5275590551181102,0.2299647177419354,0.2379323214730032,0.5321100917431193,0.5214626391096979,0.0825649607751907,0.0139133891255923,5,3,2237,2017,2096.32,2110.88,791,1712,209,580,653,440,455,358,696,87,246,631,1658,667,351,17,10,5,16,2,3,0.1941473783325601,0.1254958066829617,1561.8714312964528,1643.440383906521,4.891176470588235,5.291176470588236,Y09,1112,30,20,0.6666666666666666,5.966666666666667,78.46666666666667,72.5,6.5,0.4444444444444444,0.3333333333333333,0.0666666666666666,12,1.1337147700784065,1.0470221246606204,0.0866926454177858,69.212,69.212,0.5287958115183246,0.5782760789246129,0.2850494473531123,0.0512414157422081,0.0866501068684651,0.5890909090909091,0.4182664339732402,0.1984241653663141,0.3793456032719836,0.6882406563354604,0.1935185720062388,0.6875,0.6363636363636364,0.6666666666666666,9.0625,3.090909090909091,0.0,0.0511363636363636,5.971590909090909,0.6,0.6,-4.2,0.7,1.0176557135850908,1.076219512195122,1.084019162265078,1.0637974067084677,0.4728260869565217,0.4982174688057041,0.2053702795487984,0.2012195121951219,0.5210843373493976,0.5484848484848485,-0.1530560940977732,-0.0742705399311316,9,4,2354,2175,2076.36,2077.32,825,1719,168,490,719,486,412,371,755,97,180,402,1893,607,342,16,11,3,11,7,2,-0.0663634486799873,0.0124221054866542,1568.4033193965,1622.7196329913234,7.595880681818182,8.262547348484848,Y08
2007,137,1356,61,1221,51,N,0,18,41,2,12,23,30,9,19,11,18,9,3,21,14,42,1,11,22,31,11,19,10,20,9,0,23,1356,32,26,0.8125,5.9375,63.28125,57.34375,5.0,0.8461538461538461,0.125,0.03125,13,1.043577745253654,0.9562072703018176,0.0873704749518362,60.63875,60.63875,0.5203877005347594,0.5645574984387546,0.3602941176470588,0.0753228120516499,0.1063031515757879,0.5463917525773195,0.4518716577540106,0.2303601245078435,0.3201707577374599,0.7120708748615725,0.3397532099383025,1.0,0.7142857142857143,0.6666666666666666,10.0,3.5,3.5,0.2857142857142857,6.5,0.8,0.9,4.6,5.3,1.046176046176046,1.0220125786163523,0.9810420257192096,0.9477493028814236,0.5021008403361344,0.5087527352297593,0.1902138265774629,0.2194706498951782,0.5034013605442177,0.5197255574614065,-0.0222364544949998,-0.0131071992169075,13,11,2025,1835,1940.44,1919.04,679,1496,199,539,676,371,447,300,643,105,204,652,1394,637,260,12,14,6,12,10,4,0.0651340204568363,0.0742632757349287,1667.6876253586645,1787.0965589384818,9.636363636363637,6.803030303030302,Z04,1221,33,25,0.7575757575757576,6.878787878787879,64.24242424242425,57.36363636363637,8.0,0.8,0.2727272727272727,0.1212121212121212,12,1.025323557292372,0.9168313379053816,0.1084922193869902,62.65575757575757,62.65575757575757,0.4954627949183303,0.5459302445355473,0.322444041137326,0.0796632124352331,0.1525630593978844,0.6256906077348067,0.396854204476709,0.2423052368884332,0.3765060240963855,0.6985743380855397,0.2896276492696346,0.9333333333333332,0.625,0.5,11.0,4.125,-2.0,0.3083333333333333,6.875,1.0,0.8,12.6,12.5,1.1128465443186255,1.0564053537284894,0.9103367267032106,0.8620137153111581,0.5261044176706827,0.5211267605633803,0.2180137966939997,0.2421924792861695,0.5620689655172414,0.5620689655172414,0.0940175982284245,0.085899419030341,10,8,2120,1893,2067.64,2064.7200000000003,724,1653,190,533,656,453,501,375,686,123,315,598,1544,621,296,15,16,2,14,10,1,0.2025098176154148,0.1943916384173313,1630.346711395921,1722.449939957059,8.803571428571429,11.303571428571429,Z13
2007,137,1397,121,1253,86,N,0,43,73,14,27,21,30,16,27,25,6,11,4,20,32,65,12,21,10,14,9,19,11,13,2,3,23,1397,32,22,0.6875,5.21875,79.65625,74.4375,5.5,0.6666666666666666,0.28125,0.09375,9,1.0789692013342138,1.0110699853984857,0.0678992159357283,73.82625,73.82625,0.5145,0.5468924323303753,0.406,0.0565312843029637,0.1332812659173486,0.5586907449209932,0.3755,0.1976769780396539,0.3463375796178344,0.6485239852398524,0.2691093076165574,1.0,0.3,0.5,14.125,-4.5,-2.333333333333333,0.7,18.625,0.8,0.7,4.2,2.2,1.031833150384193,1.0755271637740969,0.985673034207019,1.055895296336515,0.4709480122324159,0.4895833333333333,0.1701427003293084,0.1752501554638475,0.4508196721311475,0.46262341325811,-0.021739099758554,-0.0482673484981464,9,6,2549,2382,2362.44,2355.92,886,2000,286,812,751,495,467,435,703,103,314,634,1822,821,381,16,10,6,16,3,3,0.0461601161771743,0.0196318674375819,1582.261277846725,1657.0025223767962,2.041666666666666,4.875,X05,1253,30,23,0.7666666666666667,6.633333333333334,80.53333333333333,73.9,7.0,0.75,0.3666666666666666,0.0,9,1.1091727114130934,1.022695820647661,0.0864768907654323,72.60666666666665,72.60666666666665,0.5247046186895811,0.5618082038880104,0.3694951664876477,0.0453781512605042,0.1028692683826921,0.5064782096584217,0.3517722878625134,0.1891470021118354,0.3422459893048128,0.6644981412639405,0.2380293384998616,0.9166666666666666,0.6428571428571429,0.75,14.666666666666666,-1.4285714285714286,10.75,0.2738095238095237,16.095238095238095,1.0,0.9,10.4,7.6,1.2095409946994475,1.1692130138491978,1.0575628366247758,1.0686117698968618,0.5877192982456141,0.5755813953488372,0.1578888011728882,0.1854803253462299,0.5103857566765578,0.5,0.0655012673092394,0.0141243531869037,8,6,2416,2217,2178.2,2167.8,849,1862,256,688,655,430,412,384,715,81,223,516,1785,738,361,12,14,4,11,9,3,0.1519781580746717,0.100601243952336,1628.2691901421804,1699.1045811976255,18.104497354497354,8.104497354497354,X12
2007,137,1400,79,1308,67,N,0,25,51,4,16,25,26,9,21,11,15,8,4,14,25,62,7,25,10,12,16,18,14,17,5,0,22,1400,33,24,0.7272727272727273,10.272727272727272,82.21212121212122,71.93939393939394,5.0,0.6428571428571429,0.3333333333333333,0.1515151515151515,6,1.1556877044711014,1.0091134763831742,0.1465742280879272,71.1369696969697,71.1369696969697,0.5185456320156173,0.564145858632908,0.3650561249389946,0.0921435499515034,0.1066922841500323,0.5010940919037199,0.3943387018057589,0.1725224918211559,0.3678343949044586,0.6610558530986993,0.2422892508586391,0.9375,0.5454545454545454,0.5,20.75,1.0909090909090908,-0.8333333333333334,0.3920454545454546,19.65909090909091,0.6,0.8,0.8,8.2,1.1145460462089165,1.1304872443116525,1.0973899913718723,1.01386332259549,0.4771341463414634,0.5144557823129252,0.1383013342011064,0.1651919099057688,0.4685990338164251,0.4806924101198402,-0.1294181732508832,-0.0299503063717647,14,9,2713,2374,2347.52,2352.56,914,2049,297,748,808,458,405,462,864,190,251,570,2062,794,443,16,11,6,15,6,3,0.0171560548370439,0.1166239217161624,1610.985605799945,1723.6946036047011,9.094352617079888,10.427685950413222,W04,1308,32,24,0.75,5.5625,77.65625,72.09375,5.5,0.6153846153846154,0.21875,0.03125,12,1.08390327308256,1.0044234687657825,0.0794798043167774,71.645,71.645,0.5316921335597057,0.5708339458982653,0.2676853423882286,0.0490196078431372,0.0992668187596872,0.5177304964539007,0.5268817204301075,0.237717216832996,0.3885869565217391,0.6712095400340715,0.2899636021664548,0.9473684210526316,0.4615384615384615,0.0,9.842105263157896,-0.6923076923076923,0.0,0.4858299595141699,10.534412955465587,0.8,0.7,7.8,4.2,1.1011560693641618,1.0534192954179138,0.9840027621130164,0.9895026673550162,0.5545774647887324,0.5357142857142857,0.2341040462427745,0.2547202394658071,0.5302197802197802,0.5535211267605634,0.037673502934368,-0.0155631762538799,13,8,2485,2307,2292.64,2296.84,846,1767,187,473,931,438,545,429,788,90,228,666,1836,675,386,19,13,0,18,6,0,0.1171533072511454,0.0639166280628975,1601.053263598031,1665.2495299040395,9.149797570850204,9.149797570850204,W13
2007,137,1424,67,1210,63,N,0,19,60,8,30,21,27,24,20,15,9,5,5,20,25,61,3,11,10,17,21,20,11,11,6,4,23,1424,33,27,0.8181818181818182,8.121212121212121,75.03030303030303,66.9090909090909,8.0,0.8571428571428571,0.3333333333333333,0.0909090909090909,10,1.113489593639258,0.9959943704666016,0.1174952231726564,67.3830303030303,67.3830303030303,0.5135480572597138,0.5515361037850168,0.3558282208588957,0.1010928961748633,0.1213417054599256,0.5580865603644647,0.3353783231083844,0.1695418323109856,0.3416309012875536,0.6498257839721254,0.2674930533001335,0.9473684210526316,0.6153846153846154,1.0,11.736842105263158,0.3846153846153846,40.0,0.3319838056680161,11.352226720647772,1.0,0.9,14.0,10.3,1.1663524976437325,1.1333006616025485,0.9718578583353206,0.9816310176909324,0.5886524822695035,0.547787610619469,0.173774740810556,0.1730580740014702,0.4643962848297213,0.4925149700598802,0.0769994161357552,0.0341744207389592,7,6,2476,2208,2223.64,2216.88,878,1956,253,696,656,490,377,398,746,185,269,593,1830,767,402,19,13,1,18,8,1,0.1944946393084117,0.1516696439116157,1646.3957486325205,1765.1040925431194,50.10121457489878,11.101214574898783,Y07,1210,31,20,0.6451612903225806,9.580645161290322,79.09677419354838,69.51612903225806,8.0,0.3333333333333333,0.3870967741935484,0.032258064516129,5,1.116880750660472,0.9915157538280328,0.1253649968324389,70.81935483870969,70.81935483870969,0.545995670995671,0.5762903074175049,0.2862554112554112,0.0669914738124238,0.1426310365135453,0.5274725274725275,0.3436147186147186,0.2241049467067504,0.4096618357487923,0.6819066147859922,0.2953842756183745,0.9444444444444444,0.1111111111111111,0.5,19.83333333333333,-7.555555555555555,2.0,0.8333333333333333,27.38888888888889,0.6,0.7,5.4,6.4,1.1712119497567046,1.1103949373022384,1.0911243938197812,1.0177743884554464,0.5627009646302251,0.532312925170068,0.2065180491116894,0.2168053439587484,0.5537459283387622,0.5507246376811594,-0.0452774408955155,-0.032744447985647,3,1,2452,2155,2195.4,2173.44,910,1848,198,529,635,480,492,424,701,110,310,642,1642,611,327,18,9,4,17,1,2,0.0800875559369234,0.0926205488467919,1546.8644659997804,1634.7645210942158,8.820987654320987,7.320987654320987,Y10
