Season,total_games,wins,win_percentage,avg_points_diff,avg_points_scored,avg_points_allowed,median_points_diff,close_game_winrate,blowout_rate,overtime_rate,longest_win_streak,offensive_eff,defensive_eff,net_rating,possessions,tempo,eff_field_goal_percentage,true_shooting_percentage,three_points_attempt_rate,block_rate,steal_rate,assist_rate,free_throws_rate,turnover_percentage,offensive_rebound_percentage,def_reb_perc,foul_rate,home_win_pct,away_win_pct,neutral_win_pct,home_point_diff,away_point_diff,neutral_point_diff,home_away_win_pct_delta,home_away_point_diff_delta,win_pct_last5,win_pct_last10,point_diff_last5,point_diff_last10,off_rating_last5,off_rating_last10,def_rating_last5,def_rating_last10,eFG_last5,eFG_last10,topct_last5,topct_last10,rebound_pct_last5,rebound_pct_last10,trend_last5,trend_last10,close_games,close_game_wins,total_pts,total_pa,total_poss,total_opp_poss,total_fgm,total_fga,total_fgm3,total_fga3,total_fta,total_ast,total_to,total_or,total_dr,total_blk,total_stl,total_pf,total_opp_fga,total_opp_dr,total_opp_or,home_games,away_games,neutral_games,home_wins,away_wins,neutral_wins,net_rating_last5,net_rating_last10,recent_elo,recent_elo_mov,neutral_point_diff_smothered,neutral_win_pct_smothered,Seed,TeamID_2,total_games_2,wins_2,win_percentage_2,avg_points_diff_2,avg_points_scored_2,avg_points_allowed_2,median_points_diff_2,close_game_winrate_2,blowout_rate_2,overtime_rate_2,longest_win_streak_2,offensive_eff_2,defensive_eff_2,net_rating_2,possessions_2,tempo_2,eff_field_goal_percentage_2,true_shooting_percentage_2,three_points_attempt_rate_2,block_rate_2,steal_rate_2,assist_rate_2,free_throws_rate_2,turnover_percentage_2,offensive_rebound_percentage_2,def_reb_perc_2,foul_rate_2,home_win_pct_2,away_win_pct_2,neutral_win_pct_2,home_point_diff_2,away_point_diff_2,neutral_point_diff_2,home_away_win_pct_delta_2,home_away_point_diff_delta_2,win_pct_last5_2,win_pct_last10_2,point_diff_last5_2,point_diff_last10_2,off_rating_last5_2,off_rating_last10_2,def_rating_last5_2,def_rating_last10_2,eFG_last5_2,eFG_last10_2,topct_last5_2,topct_last10_2,rebound_pct_last5_2,rebound_pct_last10_2,trend_last5_2,trend_last10_2,close_games_2,close_game_wins_2,total_pts_2,total_pa_2,total_poss_2,total_opp_poss_2,total_fgm_2,total_fga_2,total_fgm3_2,total_fga3_2,total_fta_2,total_ast_2,total_to_2,total_or_2,total_dr_2,total_blk_2,total_stl_2,total_pf_2,total_opp_fga_2,total_opp_dr_2,total_opp_or_2,home_games_2,away_games_2,neutral_games_2,home_wins_2,away_wins_2,neutral_wins_2,net_rating_last5_2,net_rating_last10_2,recent_elo_2,recent_elo_mov_2,neutral_point_diff_smothered_2,neutral_win_pct_smothered_2,Seed_2,Is1Winner,1TeamID,2TeamID
2012,33,33,1.0,26.87878787878788,78.48484848484848,51.60606060606061,27.0,1.0,0.7575757575757576,0.0,33,1.1321117599748225,0.7456608928665254,0.3864508671082971,69.32606060606061,69.32606060606061,0.5176233635448136,0.5587291177688802,0.1807653575025176,0.1283684468397844,0.1274147503371455,0.6443298969072165,0.3796576032225579,0.1993216071615903,0.4237140366172624,0.6908967391304348,0.1869625374362926,1.0,1.0,1.0,31.666666666666668,20.75,22.666666666666668,0.0,10.916666666666668,1.0,1.0,19.8,21.0,1.1337663899915795,1.1133421241908414,0.8312402822628873,0.7922587549794875,0.539179104477612,0.5242805755395683,0.2225430049320342,0.2097818269000239,0.5459770114942529,0.5493333333333333,-0.0839247593796048,-0.0653674978969431,2,2,2590,1703,2287.76,2283.88,970,1986,116,359,754,625,456,486,1017,262,291,427,2041,661,455,18,12,3,18,12,3,0.3025261077286922,0.3210833692113539,1740.9969121590302,1997.6065205355435,55.42708333333334,33.76041666666667,1.0,3364,32,17,0.53125,1.96875,53.5625,51.59375,1.5,0.3636363636363636,0.21875,0.03125,4,0.8706341304833696,0.8439487189972805,0.026685411486089,61.52125,61.52125,0.4341794569067296,0.4640760716529122,0.255608028335301,0.0368098159509202,0.0822990573946469,0.5716417910447761,0.204840613931523,0.2417863746266534,0.3271719038817005,0.7079337401918047,0.2484306949925368,0.625,0.4375,0.0,5.75,-1.8125,0.0,0.1875,7.5625,0.8,0.8,4.2,6.1,0.9765377298668358,0.9486965455245924,0.9111111111111112,0.851816136290582,0.4770992366412214,0.4892156862745098,0.2473050095117311,0.2664697572877873,0.5473372781065089,0.5603576751117735,0.0387412072696357,0.0701949977479212,11,4,1714,1651,1968.68,1956.28,670,1694,131,433,347,383,476,354,812,60,161,486,1630,728,335,16,16,0,10,7,0,0.0654266187557247,0.0968804092340103,1526.9090624455844,1583.5178087133952,3.9375,3.9375,0.0625,1,3124,3364
2012,30,19,0.6333333333333333,6.0,71.26666666666667,65.26666666666667,6.5,0.4,0.3333333333333333,0.1,8,1.0042839427304495,0.9134507725610213,0.0908331701694286,70.96266666666666,70.96266666666666,0.4732888146911519,0.5240504343392748,0.3644963828603227,0.0750945434900054,0.1007688288422781,0.6639892904953146,0.3071786310517529,0.226410131148773,0.3527827648114901,0.6577017114914425,0.2215981189818616,0.8666666666666667,0.4545454545454545,0.25,14.666666666666666,-1.0909090909090908,-7.0,0.4121212121212121,15.757575757575758,0.8,0.8,4.2,7.3,1.016662782568166,1.0088850673545429,0.944918183913344,0.8905385570735012,0.4701986754966887,0.4770114942528735,0.2039151712887439,0.2106620808254514,0.5088607594936709,0.5219023779724656,-0.0190885715146066,0.0275133401116131,5,2,2138,1958,2128.88,2143.52,747,1797,207,655,552,496,482,393,807,139,216,475,1851,721,420,15,11,4,13,5,1,0.0717445986548219,0.1183465102810417,1567.5101426843005,1638.5688858793344,0.5420875420875424,7.792087542087541,0.5,3143,33,24,0.7272727272727273,9.151515151515152,69.78787878787878,60.63636363636363,9.0,0.3333333333333333,0.4545454545454545,0.0909090909090909,6,0.9765260604827084,0.8460029426189307,0.1305231178637775,71.46545454545455,71.46545454545455,0.4453275529865125,0.4791208974102922,0.1873795761078998,0.0551508844953173,0.1111937900593597,0.4942263279445728,0.3583815028901734,0.2310927932970369,0.4399701715137957,0.7366746221161495,0.2236559503475334,0.8333333333333334,0.5833333333333334,0.6666666666666666,14.833333333333334,1.25,6.666666666666667,0.25,13.583333333333334,0.6,0.7,1.0,4.6,0.9292705663015616,0.966960979777841,0.903129314312011,0.9057348901098902,0.4230769230769231,0.4474123539232053,0.2243066884176182,0.232127598974651,0.5572519083969466,0.5558441558441558,-0.1043818658742271,-0.0692970281958267,9,3,2303,2001,2358.36,2365.24,866,2076,117,389,744,428,545,590,926,106,263,529,1922,751,331,18,12,3,15,7,2,0.0261412519895504,0.0612260896679508,1606.2840028691965,1739.0648575325183,16.71875,10.71875,0.5625,0,3234,3143
2012,31,30,0.967741935483871,16.838709677419356,71.80645161290323,54.96774193548387,16.0,1.0,0.5806451612903226,0.0,20,1.083190594830271,0.8277791811592795,0.2554114136709914,66.29161290322581,66.29161290322581,0.4825422804146208,0.5345718622120612,0.1860338243316966,0.0659760087241003,0.1073586848803995,0.5471014492753623,0.3087834151663939,0.2043755839302398,0.4249049429657794,0.6982484076433121,0.1943143617744787,1.0,0.9333333333333332,1.0,20.416666666666668,12.933333333333334,20.75,0.0666666666666666,7.483333333333334,1.0,1.0,21.4,18.7,1.1608046558704457,1.1181575433911883,0.814230239258424,0.8295125482625482,0.5369127516778524,0.4983443708609271,0.1834514170040486,0.2033013715256706,0.6091954022988506,0.5897435897435898,0.09116300294103,0.0332335814576487,1,1,2226,1704,2055.04,2058.52,828,1833,113,341,566,453,420,447,877,121,221,400,1834,605,379,12,15,4,12,14,4,0.3465744166120215,0.2886449951286401,1727.3304603276756,1919.112260948738,39.277777777777786,19.52777777777778,0.875,3114,32,20,0.625,2.46875,58.09375,55.625,5.5,0.8,0.34375,0.03125,7,0.876804075087256,0.8345679938485774,0.0422360812386786,66.25625,66.25625,0.437715269804822,0.4732206496283474,0.1848450057405281,0.0626436781609195,0.0961159768196395,0.4866760168302945,0.2898966704936854,0.2537496462597868,0.3392539964476021,0.6868852459016394,0.2583409913542506,0.7058823529411765,0.4615384615384615,1.0,4.117647058823529,-0.6923076923076923,9.0,0.2443438914027149,4.8099547511312215,1.0,0.9,10.6,8.9,0.9543436905516804,0.9306125064069708,0.7761642463695544,0.7827913192897601,0.4446308724832215,0.4367311072056239,0.2155992390615092,0.2338544336237826,0.5638297872340425,0.5684647302904564,0.1359433629434474,0.1055851058785319,5,4,1859,1780,2120.2,2132.84,713,1742,99,322,505,347,538,382,838,109,205,551,1740,744,382,17,13,2,12,6,2,0.178179444182126,0.1478211871172106,1566.5171482156911,1617.7397058418155,11.44667097608274,3.44667097608274,0.1875,1,3174,3114
2012,29,24,0.8275862068965517,19.58620689655172,74.44827586206897,54.86206896551724,11.0,0.0,0.5172413793103449,0.0,11,1.0392598582871226,0.7646685635189173,0.2745912947682053,71.63586206896552,71.63586206896552,0.5050279329608939,0.5340252493272123,0.1927374301675977,0.1071211199026171,0.1802330052291602,0.5642857142857143,0.293854748603352,0.2421249229821318,0.4298076923076923,0.6630532971996387,0.2052253152876038,0.8666666666666667,0.8333333333333334,0.5,22.6,13.75,32.0,0.0333333333333333,8.850000000000001,0.6,0.7,6.8,10.9,0.992384029540734,0.9880527716437348,0.883795187592656,0.8328148860358577,0.4745762711864407,0.485973597359736,0.2394414954996538,0.239227676801993,0.4987146529562982,0.5165125495376486,-0.1660024528201273,-0.1193534091603283,3,0,2159,1591,2077.44,2080.64,840,1790,128,345,526,474,503,447,734,176,375,427,1643,593,373,15,12,2,13,10,1,0.1085888419480779,0.155237885607877,1637.233385961981,1806.7068338968425,57.96428571428571,26.464285714285715,0.9375,3359,31,20,0.6451612903225806,3.774193548387097,60.45161290322581,56.67741935483871,6.0,0.6666666666666666,0.2903225806451613,0.064516129032258,4,0.910752123792306,0.843559754949972,0.0671923688423338,66.37548387096774,66.37548387096774,0.4921085858585858,0.5282920998624298,0.3888888888888889,0.0448717948717948,0.1080255804574523,0.624813153961136,0.2720959595959596,0.2303609960926109,0.1934826883910387,0.6739702015775635,0.2136505924602945,0.8461538461538461,0.3571428571428571,1.0,12.692307692307692,-8.214285714285714,16.75,0.489010989010989,20.906593406593405,0.6,0.7,7.2,8.0,0.8403618139591736,0.8469412624908603,0.7187537591723806,0.7225696763616491,0.4375,0.4584942084942085,0.2353013079085686,0.2391542773580307,0.4632152588555858,0.4556616643929058,0.0544156859444592,0.0571792172868773,6,4,1874,1757,2057.64,2082.84,669,1584,221,616,431,418,474,190,769,77,225,445,1716,792,372,13,14,4,11,5,4,0.121608054786793,0.1243715861292111,1575.488311312311,1653.574393401581,19.237789987789988,3.487789987789988,0.125,1,3181,3359
2012,30,24,0.8,12.6,75.7,63.1,12.5,0.75,0.4666666666666667,0.0333333333333333,15,1.0826865500867675,0.9002967697751398,0.1823897803116276,69.91866666666667,69.91866666666667,0.51035254616676,0.5537511704119851,0.2546166759932848,0.0900705371676614,0.1217517026214663,0.5734939759036145,0.3351986569669837,0.1968954404164839,0.3489037178265014,0.6175266175266175,0.2040292204086291,1.0,0.5,0.0,20.94736842105263,-0.5,-15.0,0.5,21.44736842105263,0.4,0.5,-0.2,2.8,0.9797724399494312,1.002766251728907,0.9635974304068522,0.9587232332510476,0.4554455445544554,0.4797639123102867,0.2154924721296402,0.218994928538497,0.4782608695652174,0.4667519181585677,-0.1662147707690487,-0.138346761833768,4,3,2271,1893,2097.56,2102.64,830,1787,164,455,599,476,413,366,754,166,256,429,1843,683,467,19,10,1,19,5,0,0.0161750095425788,0.0440430184778596,1597.3029986616218,1653.606493015992,2.0394736842105257,17.039473684210527,0.5625,3196,31,19,0.6129032258064516,7.645161290322581,67.7741935483871,60.12903225806452,9.0,0.2727272727272727,0.2903225806451613,0.064516129032258,6,0.9738213100469064,0.8631867521209202,0.1106345579259863,69.59612903225806,69.59612903225806,0.4497148781752203,0.482216958613345,0.2897874546397097,0.0727673649393605,0.1324417441558922,0.5483460559796438,0.2939346811819596,0.2465839776035003,0.4385408406026962,0.6314921681780709,0.2403400881710073,0.7647058823529411,0.3,0.75,12.823529411764708,-0.7,6.5,0.4647058823529411,13.523529411764706,0.6,0.6,5.6,7.0,0.9327115256495668,0.98156367360874,0.851204952465178,0.8821855435401251,0.4379084967320261,0.4664484451718494,0.2470575172107484,0.2361443040855809,0.5456790123456791,0.523447401774398,-0.0291279847415973,-0.0112564278573713,11,3,2101,1864,2157.48,2159.44,786,1929,163,559,567,431,532,553,766,132,286,519,1814,708,447,17,10,4,13,3,3,0.0815065731843889,0.0993781300686149,1549.0085169412034,1663.6970802709848,13.23529411764706,7.48529411764706,0.5,0,3326,3196
2012,30,22,0.7333333333333333,8.3,60.23333333333333,51.93333333333333,10.0,0.6666666666666666,0.4666666666666667,0.0,11,0.8761636927851046,0.7580475652952395,0.1181161274898651,68.74666666666667,68.74666666666667,0.3922056384742952,0.4372338366240805,0.3018242122719735,0.0675133689839572,0.1629948230897979,0.5866454689984102,0.3233830845771144,0.229344453064391,0.3770750988142292,0.6565096952908587,0.2700361994472772,0.7142857142857143,0.7272727272727273,0.8,9.857142857142858,6.545454545454546,7.8,-0.0129870129870129,3.311688311688312,0.6,0.7,4.0,2.2,0.7944978062374005,0.8154776155135265,0.7451027520730682,0.7846726279781552,0.3223684210526316,0.3571428571428571,0.1986244515593501,0.225939669619344,0.4891566265060241,0.4832474226804124,-0.0687210733255327,-0.0873111399544938,3,2,1807,1558,2062.4,2055.28,629,1809,161,546,585,369,473,477,711,101,335,555,1496,788,372,14,11,5,10,8,4,0.0493950541643323,0.0308049875353713,1605.073932652892,1721.7449436111049,16.0012987012987,9.001298701298703,0.75,3201,33,28,0.8484848484848485,13.272727272727272,75.48484848484848,62.21212121212121,12.0,0.625,0.5151515151515151,0.0303030303030303,12,1.030360688285903,0.8489224102284192,0.1814382780574841,73.26060606060605,73.26060606060605,0.4960501858736059,0.5212169400736525,0.437267657992565,0.030010718113612,0.1707768901238856,0.6033149171270719,0.2509293680297397,0.1997849106551952,0.3382899628252788,0.6593959731543624,0.2216378041317256,0.9285714285714286,0.7333333333333333,1.0,13.142857142857142,11.733333333333333,19.5,0.1952380952380953,1.4095238095238098,1.0,0.9,20.0,17.4,1.0918414381193824,1.05196311226462,0.8095403899721448,0.8163491975342922,0.4909909909909909,0.5037537537537538,0.1670891910578474,0.1808493014523165,0.4986737400530504,0.4960212201591512,0.1008627700897534,0.0541756366728436,8,5,2491,2053,2417.6,2418.36,905,2152,325,941,540,546,483,455,786,56,413,536,1866,890,406,14,15,4,13,11,4,0.2823010481472375,0.2356139147303277,1654.258815743894,1770.704377333634,33.320105820105816,14.82010582010582,0.3125,1,3207,3201
2012,32,24,0.75,11.71875,70.71875,59.0,10.0,0.5,0.40625,0.0625,7,0.9866413212186744,0.8177266506124287,0.1689146706062456,71.67625,71.67625,0.4710404920553562,0.5077087371670616,0.2009226037929267,0.0658255622600109,0.1567886904246288,0.5974329054842473,0.3234238851870835,0.2380495631398127,0.4042016806722689,0.6440957886044592,0.239947332859791,0.7692307692307693,0.8333333333333334,0.5714285714285714,15.384615384615383,10.583333333333334,6.857142857142857,-0.0641025641025641,4.801282051282051,0.8,0.8,9.2,9.9,1.0358949650686582,1.0011139774859288,0.8887033281641419,0.8563049853372434,0.5093984962406015,0.4831261101243339,0.2529510961214165,0.2345215759849906,0.5589123867069486,0.5183098591549296,-0.0217230337017293,-0.0241056784575602,6,3,2263,1888,2293.64,2308.84,857,1951,124,392,631,512,546,481,780,120,362,554,1823,709,431,13,12,7,10,10,4,0.1471916369045163,0.1448089921486853,1624.7259656241272,1749.8613827057325,17.67712148962149,11.391407203907209,0.8125,3357,32,25,0.78125,7.90625,64.84375,56.9375,9.5,0.8333333333333334,0.46875,0.03125,5,0.9411796723334,0.8269789397240378,0.1142007326093621,68.89625,68.89625,0.4604774535809018,0.4983955266899812,0.3140583554376658,0.0486849468382764,0.1534132171387073,0.6360103626943006,0.2371352785145888,0.2385833771794546,0.3444444444444444,0.6444444444444445,0.2146877269426289,0.9375,0.6666666666666666,0.0,10.0625,7.466666666666667,-20.0,0.2708333333333333,2.595833333333333,1.0,0.8,5.6,2.8,0.9034427724578202,0.9339163674273137,0.8097052560797937,0.8851207895793882,0.4131832797427652,0.4354304635761589,0.2108983128134974,0.2099501911270705,0.4855072463768116,0.4794344473007712,-0.0204632162313356,-0.0654051547614367,6,5,2075,1822,2204.68,2203.2,772,1885,192,592,447,491,526,403,783,87,338,473,1787,767,432,16,15,1,15,10,0,0.0937375163780265,0.0487955778479254,1623.1909643898057,1674.7442484367955,-5.392361111111111,14.607638888888893,0.25,1,3210,3357
2012,32,24,0.75,10.15625,72.09375,61.9375,9.0,0.75,0.40625,0.09375,9,0.985897435897436,0.8457363282583464,0.1401611076390895,73.125,73.125,0.4486663311524912,0.5002168256721596,0.3724207347760443,0.0499739718896408,0.1190516829384857,0.5546975546975547,0.3648716658278812,0.2269230769230769,0.3770864946889226,0.672156862745098,0.2197548986140506,0.8125,0.5833333333333334,1.0,16.4375,-0.4166666666666667,16.75,0.2291666666666666,16.854166666666668,0.8,0.5,13.8,2.9,1.0705569114710451,0.9748978400467015,0.8729896452963207,0.9345384345384344,0.4735973597359736,0.4298831385642738,0.205236299090304,0.2043199065966141,0.5307692307692308,0.5013297872340425,0.0574061585356349,-0.0998017021308222,4,3,2307,1982,2340.0,2343.52,777,1987,229,740,725,431,531,497,857,96,279,515,1921,821,418,16,12,4,13,7,4,0.1975672661747244,0.0403594055082672,1604.4352961380398,1674.4528745141245,25.65046296296296,9.900462962962964,0.6875,3242,30,18,0.6,5.466666666666667,68.6,63.13333333333333,5.0,0.5,0.4666666666666667,0.0666666666666666,6,0.9717815049864006,0.8980729838403763,0.0737085211460243,70.59200000000001,70.59200000000001,0.4876888640179071,0.5179286879139906,0.1785114717403469,0.0730619074177356,0.1171193384416963,0.5514705882352942,0.2540570789031897,0.2280711695376246,0.3424124513618677,0.6539145907473309,0.2190653212958045,0.6666666666666666,0.6,0.0,11.88888888888889,-3.1,-9.5,0.0666666666666666,14.988888888888887,0.4,0.3,-7.6,-5.3,0.994825674510287,0.9582370934515264,1.1113163403521733,1.0434265690507478,0.45,0.4578207381370826,0.1940372058642355,0.2231724826768212,0.4915254237288136,0.4977711738484398,-0.1901991869879106,-0.1588979967452458,8,4,2058,1894,2117.76,2108.96,816,1787,111,319,454,450,483,352,735,131,247,462,1793,676,389,18,10,2,12,6,0,-0.1164906658418862,-0.0851894755992215,1525.7522636137528,1573.9991149180755,-3.222222222222221,6.277777777777779,0.375,0,3304,3242
2012,32,22,0.6875,8.625,61.59375,52.96875,6.5,0.6666666666666666,0.34375,0.0625,10,0.927529411764706,0.8004949372827566,0.1270344744819493,66.40625,66.40625,0.4684822521419828,0.5162388685175484,0.2001223990208078,0.0791245791245791,0.1294015414840562,0.603085553997195,0.3824969400244798,0.2964705882352941,0.4023323615160349,0.6524822695035462,0.2394400785854616,0.8,0.5,1.0,15.066666666666666,2.357142857142857,5.666666666666667,0.3,12.709523809523809,0.6,0.8,-2.6,3.0,0.903690596562184,0.9052563270603504,0.9357786680020028,0.8439897698209718,0.4558139534883721,0.4788029925187032,0.3096562184024267,0.3293316028552888,0.5414012738853503,0.5537974683544303,-0.1591225459217683,-0.0657679172425708,9,6,1971,1695,2125.0,2117.44,713,1634,105,327,625,430,630,414,828,141,274,507,1782,615,441,15,14,3,12,7,3,-0.0320880714398189,0.0612665572393785,1603.5612267569302,1717.1687254304652,16.55654761904762,11.889880952380953,0.75,3361,31,25,0.8064516129032258,11.451612903225806,65.58064516129032,54.12903225806452,13.0,0.5,0.3548387096774194,0.032258064516129,13,0.9822584697447,0.816163738594136,0.1660947311505638,66.76516129032258,66.76516129032258,0.4373996789727127,0.4802241203371254,0.241840556447298,0.0937106918238993,0.1366758108134399,0.4866666666666667,0.3012306046013911,0.221285971049224,0.4258010118043845,0.6723826714801444,0.2660557598396856,0.9285714285714286,0.6666666666666666,0.8,16.928571428571427,5.75,9.8,0.261904761904762,11.178571428571429,0.8,0.8,11.2,8.9,0.989275147928994,0.9672897196261684,0.8185075364467507,0.8384819064430715,0.469964664310954,0.4317773788150807,0.1849112426035503,0.205607476635514,0.5087719298245614,0.5299270072992701,0.0046728803316795,-0.037286917967467,4,2,2033,1678,2069.72,2055.96,750,1869,135,452,563,365,458,505,745,149,281,547,1590,681,363,14,12,5,13,8,4,0.1707676114822434,0.1288078131830967,1619.733122294175,1697.5242749192807,21.139285714285712,12.139285714285714,0.3125,1,3261,3361
2012,29,21,0.7241379310344828,10.827586206896552,68.41379310344827,57.58620689655172,13.0,0.2,0.5172413793103449,0.0,4,0.9892301555644196,0.8339992009588494,0.1552309546055702,69.15862068965517,69.15862068965517,0.465799886941775,0.4970936059330527,0.2396834369700395,0.0396039603960396,0.1558130243707551,0.4947229551451187,0.2911249293386094,0.2158954926206621,0.3855970829535096,0.6463081130355515,0.2367159408709548,0.8666666666666667,0.5714285714285714,0.5714285714285714,15.733333333333333,2.7142857142857144,8.428571428571429,0.2952380952380953,13.01904761904762,0.6,0.6,9.0,4.6,1.030729833546735,0.9808380328664118,0.8819409067753439,0.917893579326776,0.4906716417910448,0.4577586206896551,0.204865556978233,0.2076890425080346,0.5114942528735632,0.5,-0.0064420278341791,-0.0922865010659345,5,1,1984,1670,2005.6,2002.4,758,1769,132,424,515,375,433,423,709,64,312,474,1616,674,388,15,7,7,13,4,4,0.1487889267713911,0.0629444535396357,1582.5912455197067,1693.2294845248855,16.115079365079367,8.257936507936508,0.8125,3265,32,25,0.78125,9.78125,64.75,54.96875,9.5,0.5,0.3125,0.0625,10,0.9711286089238844,0.8212104801210106,0.1499181288028739,66.675,66.675,0.4822033898305085,0.5217566478646253,0.3971751412429378,0.070118662351672,0.144727259145829,0.6626180836707153,0.2768361581920904,0.20856767904012,0.270985401459854,0.6525157232704403,0.1932809202786233,0.8571428571428571,0.6153846153846154,1.0,13.071428571428571,4.153846153846154,15.2,0.2417582417582416,8.917582417582416,1.0,1.0,17.2,18.5,1.040672709923664,1.082257491413005,0.7677487155534798,0.7984323818437061,0.4875886524822695,0.5326278659611993,0.1848759541984732,0.1806230013028544,0.5142857142857142,0.491825613079019,0.1230058655673104,0.1339069807664249,6,3,2072,1759,2133.6,2141.96,741,1770,225,703,490,491,445,297,830,130,310,414,1854,799,442,14,13,5,12,8,5,0.2729239943701843,0.2838251095692988,1642.5164782368315,1785.23384693171,23.81263736263736,9.612637362637363,0.25,0,3208,3265
2012,33,30,0.9090909090909092,27.51515151515152,79.57575757575758,52.06060606060606,22.0,0.5,0.7575757575757576,0.0303030303030303,21,1.0985241457782535,0.7224193901064707,0.376104755671783,72.43878787878788,72.43878787878788,0.5082253240279162,0.5602778773448035,0.2033898305084746,0.0803370786516853,0.1833380990025734,0.6244725738396625,0.3823529411764705,0.2254777283223453,0.4267129228100607,0.6880513231756215,0.2270701226178662,0.9375,0.8181818181818182,1.0,34.0,23.0,18.5,0.1193181818181817,11.0,0.8,0.8,11.8,13.1,1.0281257385960765,1.0302836549639618,0.8453258453258453,0.83501878069922,0.4566666666666666,0.4836488812392427,0.2156700543606712,0.2412229714019995,0.536723163841808,0.5270655270655271,-0.1933048624015518,-0.1808398814070412,2,1,2626,1718,2390.48,2378.12,948,2006,143,408,767,592,539,492,858,143,436,540,1780,661,389,16,11,6,15,9,6,0.1827998932702311,0.1952648742647418,1701.038727303739,1962.370854396648,44.40909090909091,26.90909090909091,1.0,3251,29,21,0.7241379310344828,10.827586206896552,68.96551724137932,58.13793103448276,12.0,0.2,0.5172413793103449,0.0689655172413793,11,0.9891783884305696,0.8406294250214394,0.1485489634091301,69.72,69.72,0.4685975609756098,0.5160278242202819,0.2280487804878049,0.0839562967222541,0.1231527093596059,0.523943661971831,0.4128048780487804,0.295269748946525,0.4961315280464217,0.6828665568369028,0.2153925928880556,0.7272727272727273,0.7333333333333333,0.6666666666666666,13.636363636363637,10.266666666666667,3.333333333333333,-0.0060606060606059,3.369696969696969,1.0,0.9,17.2,14.1,1.1680806590434034,1.09139912332662,0.8915574963609898,0.8810312204351939,0.4644012944983818,0.4700854700854701,0.227468338866347,0.266556095249378,0.6329113924050633,0.625,0.1279741992732834,0.061818939482296,5,1,2000,1686,2021.88,2005.64,710,1640,117,374,677,372,597,513,829,146,247,432,1739,521,385,11,15,3,8,11,2,0.2765231626824136,0.2103679028914261,1619.0342217695943,1765.6002174556872,18.272727272727277,15.606060606060606,0.0625,1,3323,3251
2012,32,20,0.625,4.8125,70.3125,65.5,5.0,0.6666666666666666,0.40625,0.03125,6,0.96859179667321,0.9006841073945479,0.0679076892786622,72.5925,72.5925,0.4706504494976203,0.5184427362716363,0.286620835536753,0.0665988815455007,0.101842620921998,0.5703517587939698,0.3352723426758329,0.2380583393601267,0.3401360544217687,0.668661181750187,0.2466568118532779,0.7142857142857143,0.4166666666666667,0.8333333333333334,8.357142857142858,-5.416666666666667,17.0,0.2976190476190476,13.773809523809526,0.4,0.5,-4.8,-2.9,0.961645358532518,0.9634244836737048,1.034097261039687,1.0071672157678748,0.4390243902439024,0.4466546112115732,0.2195664257921067,0.226433598707742,0.5,0.510899182561308,-0.1403595917858313,-0.1116504213728322,6,4,2250,2096,2322.96,2327.12,796,1891,188,542,634,454,553,400,894,131,237,574,1967,776,443,14,12,6,10,5,5,-0.0724519025071691,-0.04374273209417,1564.3526890659343,1628.5787276768858,18.336580086580085,2.16991341991342,0.6875,3276,30,20,0.6666666666666666,5.8,63.8,58.0,6.5,0.5714285714285714,0.3333333333333333,0.0,7,0.9713566513063072,0.8784329563812601,0.0929236949250471,65.68133333333334,65.68133333333334,0.4700474495848161,0.5108250064053292,0.3422301304863582,0.0596574128765505,0.1297455573505654,0.5748930099857347,0.2526690391459075,0.2060453502770954,0.2979749276759884,0.6457194899817851,0.1872980613893376,0.6923076923076923,0.5384615384615384,1.0,6.769230769230769,1.1538461538461535,17.75,0.1538461538461538,5.615384615384615,0.4,0.4,1.6,0.1,0.9651778955336864,0.9707685638199044,0.9358120839090568,0.9618930547019054,0.4519572953736654,0.4629294755877034,0.1987130961392884,0.2028240540038396,0.4543010752688172,0.4719101123595505,-0.0635578833004173,-0.084048185807048,7,4,1914,1740,1970.44,1980.8,701,1686,183,577,426,403,406,309,709,101,257,371,1693,728,389,13,13,4,9,7,4,0.0293658116246298,0.008875509117999,1562.867348292591,1620.214154932469,22.1517094017094,5.401709401709402,0.375,1,3328,3276
