Season,TeamID,total_games,wins,win_percentage,avg_points_diff,avg_points_scored,avg_points_allowed,median_points_diff,close_game_winrate,blowout_rate,overtime_rate,longest_win_streak,offensive_eff,defensive_eff,net_rating,possessions,tempo,eff_field_goal_percentage,true_shooting_percentage,three_points_attempt_rate,block_rate,steal_rate,assist_rate,free_throws_rate,turnover_percentage,offensive_rebound_percentage,def_reb_perc,foul_rate,home_win_pct,away_win_pct,neutral_win_pct,home_point_diff,away_point_diff,neutral_point_diff,home_away_win_pct_delta,home_away_point_diff_delta,win_pct_last5,win_pct_last10,point_diff_last5,point_diff_last10,off_rating_last5,off_rating_last10,def_rating_last5,def_rating_last10,eFG_last5,eFG_last10,topct_last5,topct_last10,rebound_pct_last5,rebound_pct_last10,trend_last5,trend_last10,close_games,close_game_wins,total_pts,total_pa,total_poss,total_opp_poss,total_fgm,total_fga,total_fgm3,total_fga3,total_fta,total_ast,total_to,total_or,total_dr,total_blk,total_stl,total_pf,total_opp_fga,total_opp_dr,total_opp_or,home_games,away_games,neutral_games,home_wins,away_wins,neutral_wins,net_rating_last5,net_rating_last10,recent_elo,recent_elo_mov,neutral_point_diff_smothered,neutral_win_pct_smothered
2010,3115,30,8,0.26666666666666666,-9.733333333333333,63.36666666666667,73.1,-7.0,0.0,0.4666666666666667,0.03333333333333333,2,0.8310745824954096,0.9585460521714805,-0.12747146967607093,76.24666666666667,76.24666666666667,0.41054131054131054,0.4622155222719315,0.27464387464387463,0.050476724621424565,0.13200223791873555,0.5349544072948328,0.3903133903133903,0.29684357786132726,0.3696369636963696,0.5836092715231788,0.3050912651234352,0.6666666666666666,0.09523809523809523,0.0,9.222222222222221,-17.857142857142858,0.0,0.5714285714285714,27.07936507936508,0.4,0.4,2.0,0.2,0.8661792752701842,0.8511711903117863,0.8364116094986808,0.8385386593879586,0.3933333333333333,0.39776632302405496,0.2595888959525323,0.27619907579540026,0.4784688995215311,0.4820051413881748,0.1572391354475744,0.1401040005998987,6,0,1901,2193,2287.4,2287.84,658,1755,125,482,685,352,679,448,705,90,302,698,1783,764,503,9,21,0,6,2,0,0.02976766577150347,0.012632530923827767,1430.3306011565014,1411.4902995649204,-8.634920634920636,-8.634920634920636
2010,3116,30,12,0.4,-2.433333333333333,64.93333333333334,67.36666666666666,-3.0,0.42857142857142855,0.43333333333333335,0.1,4,0.8941357911357545,0.9327634906862112,-0.03862769955045675,72.62133333333333,72.62133333333333,0.44640883977900553,0.48178706396786763,0.2983425414364641,0.0705371676614216,0.12876843834807172,0.522038567493113,0.26574585635359116,0.2524510703925385,0.33879310344827585,0.62106135986733,0.24138312994996955,0.46153846153846156,0.2727272727272727,0.5,-0.5384615384615384,-7.454545454545454,2.6666666666666665,0.18881118881118886,6.916083916083916,0.2,0.3,-8.4,-6.0,0.8310408069692801,0.8785068264300939,0.9546813894639982,0.9726496719122002,0.4318181818181818,0.43438538205980065,0.2521779000458505,0.21890661904487585,0.45901639344262296,0.4469798657718121,-0.08501288294426135,-0.05551514593164952,7,3,1948,2021,2178.64,2166.68,726,1810,164,540,481,379,550,393,749,130,279,523,1843,767,457,13,11,6,6,3,3,-0.1236405824947181,-0.09414284548210627,1459.3529754970186,1462.2509696233574,-0.9665183301546934,-3.1331849968213605
2010,3117,30,12,0.4,-4.1,65.03333333333333,69.13333333333334,-5.0,0.42857142857142855,0.3,0.13333333333333333,2,0.8703604568165596,0.924703952061635,-0.054343495245075424,74.72,74.72,0.4062165058949625,0.45191327712406193,0.18595927116827438,0.064550833781603,0.126177058068198,0.4915014164305949,0.35637727759914256,0.25071377587437543,0.3667687595712098,0.6194029850746269,0.23050720502211441,0.6,0.21428571428571427,0.0,3.0,-9.928571428571429,-29.0,0.3857142857142857,12.928571428571429,0.4,0.4,-1.4,-1.9,0.9598603839441535,0.9343690194754023,0.9779454439930355,0.9575482279048901,0.44136807817589574,0.44657762938230383,0.2006980802792321,0.2195204322863897,0.5104712041884817,0.48531289910600256,0.03625843519619343,0.031164286815587583,7,3,1951,2074,2241.6,2242.88,706,1866,104,347,665,347,562,479,747,120,283,517,1859,827,459,15,14,1,9,3,0,-0.018085060048881996,-0.02317920842948784,1449.3429325180093,1384.423777067108,-34.773809523809526,-5.773809523809525
2010,3119,24,8,0.3333333333333333,-6.458333333333333,52.291666666666664,58.75,-9.5,0.4,0.2916666666666667,0.08333333333333333,2,0.8088841909869032,0.903313430540963,-0.0944292395540598,64.64666666666666,64.64666666666666,0.4011673151750973,0.4383452553928691,0.3159533073929961,0.05707762557077625,0.09930041257719806,0.5152173913043478,0.25914396887159535,0.266190574404455,0.3310734463276836,0.625,0.25241524229300666,0.5833333333333334,0.08333333333333333,0.0,-0.3333333333333333,-12.583333333333334,0.0,0.5,12.25,0.0,0.2,-8.8,-8.3,0.76403462749213,0.7698644024838424,0.8956285566476979,0.8968539184162411,0.37351778656126483,0.3738049713193117,0.2590503672612801,0.2566214674946141,0.4565826330532213,0.4642356241234222,-0.037164689601508094,-0.032560276378338915,5,2,1255,1410,1551.52,1560.92,460,1285,111,406,333,237,413,293,565,75,155,394,1314,592,339,12,12,0,7,1,0,-0.1315939291555679,-0.1269895159323987,1429.044285775538,1331.4716089519966,-12.916666666666668,-12.916666666666668
2010,3120,31,15,0.4838709677419355,-0.3225806451612903,61.83870967741935,62.16129032258065,-1.0,0.375,0.3548387096774194,0.06451612903225806,6,0.9362911733677177,0.9365644076363778,-0.00027323426866010525,66.04645161290323,66.04645161290323,0.4525568181818182,0.47866602744651526,0.21477272727272728,0.08760330578512397,0.08991407130914889,0.5679347826086957,0.3130681818181818,0.25641777048411674,0.4199475065616798,0.6496980155306299,0.22259807924102804,0.5714285714285714,0.35714285714285715,0.6666666666666666,1.6428571428571428,-2.5714285714285716,1.0,0.21428571428571425,4.214285714285714,0.6,0.4,4.8,-0.6,0.9334315892901007,0.9269134253450438,0.8584743684081433,0.9311829298727228,0.4692028985507246,0.4631675874769797,0.24563989191844754,0.254077791718946,0.525,0.5354558610709117,0.07523045515061755,-0.00399627025901883,8,3,1917,1927,2047.44,2057.52,736,1760,121,378,551,418,525,480,753,159,185,458,1815,663,406,14,14,3,8,5,2,0.07495722088195744,-0.004269504527678936,1498.2827161056032,1550.0344436185019,0.419642857142857,0.08630952380952356
2010,3122,32,15,0.46875,-5.59375,66.1875,71.78125,-1.5,0.6,0.375,0.09375,4,0.9029518596204021,0.9840124747249733,-0.08106061510457119,73.30125,73.30125,0.4223454833597464,0.47581819162128647,0.26043317485472794,0.04699343102577059,0.09938654511806436,0.4433833560709413,0.3993660855784469,0.2493988847393462,0.36186770428015563,0.6730769230769231,0.23861338633949072,0.5625,0.2857142857142857,1.0,1.0625,-15.142857142857142,8.0,0.2767857142857143,16.205357142857142,0.8,0.7,4.0,1.6,0.9547190398254227,0.9689284145805886,0.9067927016926798,0.9608421990753634,0.43197278911564624,0.4380234505862647,0.2509547190398254,0.23880105401844537,0.5423340961098398,0.5465686274509803,0.12898695323731413,0.08914683060979645,5,3,2118,2297,2345.64,2334.32,733,1893,133,493,756,325,585,465,840,93,232,557,1979,820,408,16,14,2,9,4,2,0.04792633813274294,0.008086215505225258,1499.6504245476308,1516.096492747678,-2.0573979591836737,-9.057397959183673
2010,3123,31,14,0.45161290322580644,-0.2903225806451613,67.06451612903226,67.35483870967742,-3.0,0.5,0.2903225806451613,0.03225806451612903,2,0.9378890954039375,0.945052955553544,-0.00716386014960646,71.5058064516129,71.5058064516129,0.4717764250138351,0.5103894573521613,0.31599335915882676,0.05136612021857923,0.10772155336290395,0.5633245382585752,0.2888765910348644,0.2652615623364672,0.3639607493309545,0.6569037656903766,0.26070426360097765,0.6666666666666666,0.25,0.0,5.4,-5.625,0.0,0.41666666666666663,11.025,0.6,0.5,1.6,2.1,0.9324147761016747,0.9424039117580169,0.8933784888473666,0.9094514959202177,0.45390070921985815,0.4735945485519591,0.2642831690224492,0.2686490789174437,0.5165745856353591,0.5233516483516484,0.04620014740391454,0.040116275987405636,8,4,2079,2088,2216.68,2209.4,758,1807,189,571,522,427,588,408,785,94,238,576,1830,713,410,15,16,0,10,4,0,0.03903628725430808,0.032952415837799176,1481.9628077917914,1484.109569221911,-0.22499999999999964,-0.22499999999999964
2010,3124,32,23,0.71875,15.25,72.09375,56.84375,10.5,0.5,0.5,0.03125,13,1.0070190141951705,0.7954764112162612,0.21154260297890926,71.59125,71.59125,0.48502495840266224,0.5387870635054088,0.1536328341652801,0.1157684630738523,0.09752129725191107,0.562874251497006,0.4259567387687188,0.2357131632706511,0.35878564857405704,0.71,0.19766648590970318,0.8823529411764706,0.4,0.8,27.41176470588235,-1.8,8.0,0.48235294117647054,29.211764705882352,0.6,0.6,3.6,2.2,0.9313324769356532,0.9322981001117581,0.8772441128468175,0.8945275958840037,0.425,0.420863309352518,0.21020670325820387,0.20292923945650254,0.5295698924731183,0.5279583875162549,-0.15745423889007348,-0.17377209875115485,4,2,2307,1819,2290.92,2286.68,835,1803,79,277,768,470,540,390,994,232,223,452,2004,697,406,17,10,5,15,4,4,0.05408836408883577,0.03777050422775441,1591.0643485344444,1686.655572408022,20.805882352941175,13.605882352941176
2010,3125,29,14,0.4827586206896552,-1.5517241379310345,64.6896551724138,66.24137931034483,-1.0,0.5,0.3103448275862069,0.06896551724137931,3,0.9109626291663429,0.9349023730265337,-0.02393974386019082,71.01241379310345,71.01241379310345,0.4228538283062645,0.47245839545472856,0.38979118329466356,0.060324825986078884,0.08468142264790049,0.5913461538461539,0.34454756380510443,0.20928832258565766,0.3015202702702703,0.6807592752372735,0.2506375440440733,0.5384615384615384,0.46153846153846156,0.3333333333333333,-0.6153846153846154,-0.6923076923076923,-9.333333333333334,0.07692307692307687,0.07692307692307687,0.4,0.4,0.8,-2.5,0.8876270173341303,0.8994252873563219,0.879140662506001,0.9327182073471258,0.4205298013245033,0.4222972972972973,0.2151823072325164,0.21982758620689655,0.5175,0.4860050890585242,0.03242609868832014,-0.00935317613061315,6,3,1876,1921,2059.36,2054.7599999999998,624,1724,210,672,594,369,431,357,789,104,174,515,1724,827,370,13,13,3,7,6,1,0.008486354828129317,-0.03329291999080397,1477.6770608642544,1461.5890611346526,-10.150641025641026,-0.48397435897435903
2010,3126,28,13,0.4642857142857143,-7.071428571428571,60.464285714285715,67.53571428571429,-2.0,0.5555555555555556,0.35714285714285715,0.03571428571428571,4,0.8189821981424149,0.9211090328111604,-0.1021268346687455,73.82857142857142,73.82857142857142,0.39382482671707625,0.44878591877849644,0.15942028985507245,0.043686415320167565,0.11154625516327643,0.523972602739726,0.428481411468179,0.2670278637770898,0.32948490230905864,0.6614100185528757,0.2450120801184631,0.6666666666666666,0.3333333333333333,0.5,1.4444444444444444,-14.066666666666666,0.0,0.3333333333333333,15.511111111111111,0.4,0.5,-2.6,0.4,0.8443229334191057,0.8626897086518224,0.9002085849160171,0.8724207915210284,0.380327868852459,0.4297597042513863,0.24659590436367532,0.26586905948820205,0.5071428571428571,0.5,0.04624118317183412,0.09239575179953952,9,5,1693,1891,2067.2,2052.96,584,1587,82,253,680,306,552,371,713,73,229,503,1671,755,365,9,15,4,6,5,2,-0.05588565149691138,-0.009731082869205987,1502.7677587761439,1474.8077003911092,-7.012345679012346,-6.512345679012346
2010,3127,30,11,0.36666666666666664,-2.3666666666666667,61.46666666666667,63.833333333333336,-5.0,0.2857142857142857,0.43333333333333335,0.06666666666666667,2,0.9152636594663278,0.9511841373281411,-0.035920477861813294,67.15733333333334,67.15733333333334,0.4418472063854048,0.47095601005251003,0.33409350057012543,0.04382929642445214,0.11424143685925456,0.5171898355754858,0.26396807297605474,0.23278668996188057,0.34826711749788675,0.644524236983842,0.23692680600810617,0.4,0.35714285714285715,0.0,0.8,-5.142857142857143,-11.0,0.04285714285714287,5.942857142857143,0.4,0.4,-3.2,-3.9,0.9508572808500362,0.9042807604926463,1.011490037892678,0.9712251915304339,0.44655172413793104,0.43079584775086505,0.2113016179666747,0.22121248355853165,0.4945652173913043,0.4913907284768212,-0.024712279180828634,-0.031023953175974284,7,2,1844,1915,2014.72,2013.28,669,1754,212,586,463,346,469,412,718,76,230,477,1734,771,396,15,14,1,6,5,0,-0.06063275704264193,-0.06694443103778758,1443.271394521912,1418.7880684093816,-14.619047619047619,-3.6190476190476195
2010,3129,30,18,0.6,2.1666666666666665,70.16666666666667,68.0,6.5,0.2,0.23333333333333334,0.06666666666666667,6,0.9426611256403826,0.9133401386127975,0.02932098702758512,74.43466666666667,74.43466666666667,0.4406914893617021,0.48680875469464024,0.28191489361702127,0.06511123168746609,0.1253604111821487,0.47270306258322237,0.34095744680851064,0.22973166624870134,0.36498761354252685,0.6647350993377483,0.24445280180518994,0.8571428571428571,0.3333333333333333,1.0,6.714285714285714,-2.2,4.0,0.5238095238095237,8.914285714285715,0.4,0.5,-2.2,0.0,0.9001546277888226,0.9225243996052199,0.937256647013016,0.9288908518743443,0.429042904290429,0.4357495881383855,0.23194168323392975,0.22617611580217128,0.506265664160401,0.5074626865671642,-0.06642300625177855,-0.03568743929670948,5,1,2105,2040,2233.04,2233.56,751,1880,155,530,641,355,513,442,803,120,280,546,1843,769,405,14,15,1,12,5,1,-0.03710201922419343,-0.006366452269124356,1535.4306157777448,1559.4267936738406,7.761904761904764,4.761904761904763
2010,3130,32,17,0.53125,3.59375,69.0,65.40625,2.5,0.3333333333333333,0.21875,0.03125,5,0.9903121636167923,0.9355444305381728,0.054767733078619485,69.675,69.675,0.49168008588298445,0.5311267199076302,0.30434782608695654,0.05405405405405406,0.08582156266762024,0.5875912408759124,0.26301663982823403,0.2587908144958737,0.395910780669145,0.649712879409352,0.231986411585911,0.7142857142857143,0.2857142857142857,0.75,10.571428571428571,-3.4285714285714284,3.75,0.4285714285714286,14.0,0.6,0.5,3.8,1.0,0.9995254478585834,0.9628508693846062,0.9323325905945818,0.937940347581024,0.5038461538461538,0.4785046728971963,0.27583343219836276,0.2803987893893537,0.5137362637362637,0.5132867132867133,0.012425124185382108,-0.029857211275037265,9,3,2208,2093,2229.6,2237.2,822,1863,188,567,490,483,577,426,792,104,192,519,1924,650,427,14,14,4,10,4,3,0.0671928572640016,0.02491052180358222,1532.1124819989177,1620.3419403923037,7.718253968253968,4.7182539682539675
